job_name,job_stars,job_category,job_description,company_name,company_type,company_size,company_industry,company_introduction,min_salary,max_salary,mid_salary,place,exp_years,education
会务策划专员(J10463),"五险一金,定期体检,专业培训,绩效奖金,年终奖金,员工旅游,免费班车",活动策划,"工作职责:,1、配合各市场完成会议活动项目运作，包括会议的计划、准备、现场执行以及项目评估；,2、负责项目推广会议的会前准备工作，如会议对接、会议物料准备等；,3、负责各种大中型活动会议的整体把控、跟进、协调和执行管理工作；,4、协助各种类型会议后期项目结算、总结反馈、客户服务等事宜。,任职资格:,学历要求：会展会务、广告传媒、市场营销等相关专业本科及以上；2年以上医疗行业相关会务工作经验者，学历可适当放宽至大专。,工作经历： 有1-2年大型会议、会展、年会等实战工作（总控）经验,素质要求：具备一流的客户服务意识，强烈的责任心和敬业精神，积极主动，能承受工作压力。,工作技能：思维活跃敏捷，善于团队协作，诚实正直，具有创新精神。",基蛋生物科技股份有限公司,上市公司,1000-5000人,"制药/生物工程,医疗设备/器械","【企业文化】       基蛋生物科技股份有限公司（股票代码603387）成立于2002年3月，总部位于南京，属于民营企业。公司始终专注于体外诊断产品的研发、生产、销售和服务。公司拥有一流的诊断产品研发团队，相继建立了胶体金免疫层析、荧光免疫层析、生化胶乳试剂、化学发光和诊断试剂原材料开发五大技术平台，全产业链布局；公司拥有一流的生产条件和管理水平，能为产品经销商及终端客户提供完善的专业化服务。      近几年来公司发展迅速，构建了完善的营销网络体系；积极开拓国际市场，产品成功销往欧洲、美洲、亚洲和非洲的多个国家。公司营业收入飞速增长，在省内同类企业中产值、销售和利税排名均位于前列。      公司先后荣获“国家火炬计划重点高新技术企业”、“工信部两化融合管理体系贯标试点企业”、“江苏省管理创新优秀企业”、“江苏省重点企业研发机构”等荣誉称号。积极承担了国家重点研发计划“重大慢性非传染性疾病防控研究”重点专项、“江苏省科技成果转化专项资金项目”、“南京市高端人才团队计划”等多项省市级项目。目前，基蛋生物在国内心脏标志物市场占有率处于领先地位，2013年被评定为全国体外诊断行业先进生产单位，2015年被评定为江苏省医疗器械生产企业优秀诚信单位，2016年成为南京医疗器械管理协会副会长单位、南京市IVD协会会长单位，南京体外诊断试剂分会会长单位，行业地位显著；总经理苏恩本凭借其在行业内的影响，被任聘为中国医学装备协会现场快速检测（POCT）装备技术专业委员会副主任委员、全国卫生产业企业管理协会医学检验专家委员会常务委员、中国医学装备协会检验医学分会“智慧医疗+POCT”学组副组长、全国生化检测标准化技术委员会委员，并荣获全国体外诊断行业先进生产个人、江苏省科技创业优秀民营企业家、江苏省产业教授、南京市劳动模范等荣誉称号。      未来，公司将严格按照上市公司的要求持续规范管理，强化治理，着力提高经营管理水平，进一步提高公司的核心竞争力和盈利能力。同时，依托资本市场的东风，以高新技术为依托，以优秀人才为先导，把握大局、认清形势、主动谋划、努力进取、因时而动、奋发有为，矢志成为具国际竞争力的生物科技企业，为提高人类健康医疗水平做贡献。【福利待遇】1、工作时间：双休（研发人员根据项目进度时间具体规定）；2、工资构成：基本工资+岗位工资+绩效+工龄工资+奖金（年度年终奖、项目奖、团队奖）3、缴纳五险一金；4、除法定假期带薪休假外，传统佳节发放精美节日礼品；5、每年都会多次组织团队活动，比如集体的旅游、聚餐、拓展训练、团队建设等活动；6、中高层配置高档车一辆，并提供一定的油补和报销过路费；7、公司建有健身房，提供进口健身器材（如跑步机、杠铃等），另外还设有台球室、乒乓球室、健美操室等；8、公司提供食宿、班车，班车路线如下：（1）中华门6:45-西安门6:55-新庄7:05-聚宝山庄7:10-葛塘7:30-宿舍7:35-厂区（2）泰山新村7:00-丽景路南（可至地铁S8泰冯路站）7:03--丽景路北7:05-高新7:08-南京信息工程大学7:15-四周7:20-厂区（3）方洲广场6:40--万汇广场6:45--南门6:55--新车站6:58--开发区7:10--常家营7:10--葛塘7:15--宿舍7:20--厂区【简历投递方式 】1、可在招聘网站上投递简历，前程无忧、智联招聘、猎聘网；2、可将简历发送至HR邮箱：hr-shzp@getein.cn(请在邮件标题处注明""姓名--专业-应聘职位""，附件也以此方式命名）；3、可参加现场招聘会，现场投递简历与我司HR面谈（具体时间及展位信息请关注微信公众号：基蛋生物GeteinBiotech，查阅加入基蛋窗口）；4、可将详细的个人简历、身份证、学历证书、资格证书等相关资料复印件，邮寄至：南京市六合区沿江工业开发区博富路9号（邮编211505） 基蛋生物科技股份有限公司行政人事部收，请备注应聘岗位。    欢迎您登陆我司网站www.bio-gp.com.cn了解更多公司产品及招聘信息。请您慎重选择应聘岗位，切勿同时应聘多个岗位，如有任何疑问，可通过以上方式与我们联系。",6000,8000,7000.0,南京,2年经验,本科
展厅展馆文案策划,"五险一金,员工旅游,专业培训,定期体检,绩效奖金,股票期权,弹性工作,周末双休,带薪年假,节日福利",文案/策划,"岗位职责：, ,任职要求：,      具有一定的审美；对新的互动科技有兴趣；",丝路视觉科技股份有限公司,上市公司,1000-5000人,影视/媒体/艺术/文化传播,"丝路数字视觉股份有限公司正式成立于2002年3月，现在已经发展为国内知名的数字视觉科技运用公司并相继成功成立了深圳、上海、北京、南京、青岛、广州、武汉、厦门、成都，以及迪拜办事处等国内、外分支机构，数字视觉营销中心，以及丝路数字视觉培训机构。公司目前拥有人才超过1800人，多数来自CG数码及影视行业之精英。深圳丝路数字视觉股份公司主要以三维技术为核心，融合多媒体手段在不同的科技领域进行实践并最终实现其运用价值。丝路起步于建筑设计领域，现有业务范围涉及建筑效果图设计、地产三维动画制作、建筑方案咨询、建筑表现可视化、影视广告、影视后期、多媒体整体解决方案、展览展示解决方案及CG教育等，并在工业设计、医疗机械设计、数字城市、CG游戏等领域积极创新。公司主要服务于房地产开发公司、城市规划、设计公司、建筑设计研究院、景观园林设计公司、医疗器械、汽车行业等。丝路的发展史是一个充满创新与激情的发展史。我们关注如何将技术上的优势转变成为客户的竞争价值，如何把公司发展中的积累变成推动行业发展的动力。从2001年起，丝路团队开始在CG领域的大胆探索与创新。在产品的研发上： 2001年丝路率先在国内推出手绘结合电脑处理的产品可视化尝试并得到市场上的普遍认可。2002年丝路又将客户的方案汇报加以多媒体手段进行重新包装而得到客户广泛的肯定和推广。今天，丝路进一步结合了虚拟现实、影像互动、多维立体表现、影视实拍等先进成熟的技术手段为我们的客户提供最为优化的全方位解决方案。2007年5月，丝路通过整合行业内多方资源与优势的方式实现了丝路品牌的再次提升，同时为行业的发展提供了可借鉴的操作模式。作为深圳市影视动画行业协会的常务理事单位，丝路一直为推动中国数字技术的发展和在国际大舞台上加强与外界的交流尽自己微薄的力量。丝路公司作为深圳影视动画企业代表参加了多界日本东京、法国昂西、阿联酋迪拜等地的国际动画节，在中外行业交流与互动发挥了积极的作用。2007年8月，丝路成立了针对数字视觉表现领域的培训机构，力求将自身在发展中的成功经验和技巧进行全面的普及与推广，旨在为企业自身培养良好的人力资源，也争取为社会培养更多的适用型人才。2008年11月，于深圳成立了专门针对数字视觉表现领域的专业制作机构""数字视觉营销中心""。从此，丝路在视觉表现领域内翻开全新的篇章。丝路将以""态度、创新、快乐、分享""的企业信念面对未来的机遇与挑战，并将扩大企业品牌价值、完善技术产品服务、提升客户竞争价值和为推动数字科技行业发展作为我们的目标，在数字科技领域的舞台上尽情演绎属于丝路的传奇！",7000,15000,11000.0,深圳,1年经验,本科
项目助理,,"产品/品牌专员,市场/营销/拓展专员",,上海国际舞蹈中心剧场经营管理有限公司,国企,50-150人,影视/媒体/艺术/文化传播,上海国际舞蹈中心位于虹桥路1650号，占地3.91万平方米，总建筑面积8.5万平方米，是上海“十二五”规划建设的重大文化设施，也是“文教结合”理念的重要实践和探索。上海国际舞蹈中心项目于2012年9月28日动工，并于2016年10月1日正式对外开放，中心开放至今，经历不断的探索和成长，正逐渐成为艺术爱好者的乐土和国内外优秀艺术交流的舞台。       上海国际舞蹈中心汇聚了上海芭蕾舞团、上海歌舞团、上海戏剧学院舞蹈学院、上海戏剧学院附属舞蹈学校4家业主单位，并拥有2个面向市场运营的剧场。上海国际舞蹈中心剧场是一个专注于舞蹈演出的多功能艺术空间，它拥有一个坐席数多达1074座的大剧场和一个291座的实验剧场。       上海国际舞蹈中心将汇聚全球舞蹈优质资源，引进、推广国内外顶尖舞蹈项目。通过“上海国际芭蕾舞比赛”、“中国舞蹈‘荷花奖’舞剧?舞蹈诗评奖”等一系列国内一流、国际知名的专业舞蹈赛事、活动和演出，精心打造国际、国内一流的舞蹈专属剧场。通过引进国内外舞蹈艺术名家、大师入驻，将最前沿的艺术理念、最精彩的舞蹈作品带到上海，精心打造舞蹈艺术人才聚集的高地。通过开展全方位的舞蹈艺术的培训，推出高端讲座、舞蹈沙龙、艺术培训等丰富多彩的活动，精心打造舞蹈艺术的公共服务平台。       上海国际舞蹈中心作为集舞蹈文化创作、孵化、交流、展示、教育、培训、研究、交易于一体的国内领先、国际一流的舞蹈艺术高地，将全力促进文教融合发展，以“多出人才，多出作品”为己任，深化上海舞蹈教育综合改革，传承上海城市文化精神，为上海国际文化大都市建设做出新贡献。,6000,8000,7000.0,上海-长宁区,1年经验,本科
宣传培训岗,,企业文化/员工关系/工会管理,"1、协助搭建企业文化体系，负责企业文化工作的管理与执行；         , 2、独立撰写各类稿件（新闻稿、微信推文、月度简报、周报等）；,3、负责员工培训的工作，包括：培训体系的搭建、培训项目的实施、培训效果的跟踪。,任职条件：,1、学历：全日制本科及以上学历（以取得毕业证为准）； ,2、专业：广告、新闻传播、人力资源管理、会展策划等相关专业；                                            ,3、工作经验：3年或以上企业文化宣传策划、员工培训、自媒体等工作经验优先考虑；                                                          ,4、职称要求：具有企业培训师、记者证等相关资格证书；,5、年龄要求：30周岁（含）以下；,6、其他要求：①组织协同能力及沟通表达能力强；②具有较强的文字撰写、公文写作、计划与执行力能力，有摄影基础及感知审美能力。",广东顺德中心城区城市管理有限公司,国企,150-500人,"政府/公共事业,建筑/建材/工程",广东顺德中心城区城市管理有限公司（以下简称“中心城区管理公司”）于2017年3月6日正式成立，属于顺德区国资办旗下的国有全资企业，注册资本3000万元，负责顺德中心城区重点项目招商、物业、交通市政、绿化、景观等重点建设项目管理工作。目前，中心城区公司主要负责顺峰山公园日常管理，承接南方智谷片区、德胜广场及部分顺德中心城区的绿化、市政设施和秩序管理，还承担顺德中心城区建设工程指挥部的招商工作职能，深度参与指挥部工作。,6667,8333,7500.0,佛山-顺德区,3-4年经验,本科
模特（男、沪、企业形象岗）,"五险一金,年终奖金,专业培训,弹性工作,全勤奖,项目提成,大牛带队,企业品牌",模特,"负责会展策划项目策划执行，包括分析总结、市场调研、策略、活动策划及制作提案报告等事宜；,任职资格：,1.年龄20-35岁，185cm以上，形象气质佳，性别:男，沪语优先,中专以上学历，善于与人交流，表达清晰、亲和力。,2.有优秀的学习能力，维护部门队伍。,3.有较强的组织、协调、执行、沟通能力及人际交往能力,4.工作踏实稳重，有管理能力，可承担一定压力；,5.退伍军人优先,福利待遇：,该职位全职工作属于公司正式员工编制（非中介），一经录用将享有 , 1、公平的晋升机会，透明的薪酬制度，完善的培训体系，融洽的职场氛围，人性化的关怀管理,2、丰厚的活动奖金，优越的项目提成。,3、便利的公共交通，良好的工作环境。,4、签订正式劳动合同，完整合规的社会保险和住房公积金；,5、每年享受国家规定的带薪年假、年底双薪、法定节假日等福利，双休、五险一金；",上海威仕保安服务有限公司,民营公司,1000-5000人,"多元化业务集团公司,物业管理/商业中心","上海威仕保安服务有限公司是一家专业从事涉外写字楼宇、各类企事业单位、社会团体、各类大型活动的安全服务专业公司,项目涉及为各国要员名人提供特种安全防范服务、企业安全体系的评估、安全系统的设计和安装、现场保安管理、保安从业人员培训等。公司除拥有一批国内安全防范管理专家之外，还拥有多位来自于不同国家和地区的安全管理服务领域的专家，运用先进安全管理理念面向中国各类企业提供全方位安全管理专业服务。公司本部位于黄浦区，拥有700多平方米的办公场所及300多平方米的实训场地，目前合同制员工人数已近3000人。公司网址：www.vspsecuritygroup.com",8000,10000,9000.0,上海-黄浦区,3-4年经验,中专
策划组长,"员工旅游,通讯补贴,专业培训,定期体检,餐饮补贴,免费住宿,社会保险,节日福利",活动策划,"1、负责展会的招商与品牌宣传工作；,2、负责展会各渠道买家（经销商、设计师、工程渠道）买家资源的开发、组织、维护、运营、实施；,3、负责展会活动的策划、推广、执行工作；,4、负责展会活动的物料规划、设计制作（现场物料及公共项目物料等）的执行工作；,5、协助负责线上展会的运营、推广、执行工作；,6、负责展会运营中，与各类供应商沟通对接工作；,职位要求：,1、市场营销、广告学、会展策划与管理或者相关专业专科以上学历；,2、3年以上工作经验，熟悉市场策划工作的相关知识，熟悉策划工作流程；,3、具备敏锐的市场洞察力、逻辑思维能力以及分析能力；,4、具备团队合作意识，有良好的抗压能力；,5、具备团队合作意识，能与其他人员配合完成工作；,6、具备较强的人际沟通能力；,7、工作认真、负责、能理解上级意思完成工作；,加分项：,1、具备相关专业活动策划公司工作经验更佳；,2、具备陶瓷卫浴行业的市场策划、推广工作经验更佳；,3、熟悉会展工作流程更佳；",佛山中国陶瓷城集团有限公司,民营公司,150-500人,"物业管理/商业中心,房地产","公司简介：佛山中国陶瓷城集团有限公司成立于2001年8月23日，是由广东东鹏陶瓷股份有限公司、广东星星投资控股有限公司共同投资组建，位于有“中国陶瓷之都”与“中国陶瓷商贸之都”之称的广东省佛山市，是集产业地产开发与运营、物业管理、商业管理、资产管理、广告经营、展览组织、电子商务于一体的投资开发与运营管理集团公司。集团致力于打造以陶瓷为核心业态的家居文化综合服务平台，旗下项目先后被认定为“中国建筑卫生陶瓷出口基地”、“诚信市场”及“广东省建筑卫生陶瓷国际采购中心”。集团旗下现有中国陶瓷城、中国陶瓷产业总部基地、华夏中央广场、常德东星家居广场、中国（淄博）陶瓷产业总部基地、任丘东星家居广场、材易采、会展中心八大项目，同时积极投资开发新项目。     项目介绍：     “中国陶瓷城（石湾馆）”是陶瓷产业高端综合性商业平台。2002年10月18日正式营业，占地面积13万平方米，主楼建筑面积5.3万平方米，城内聚集建筑陶瓷、卫生陶瓷、休闲卫浴、五金水件以及日用、工艺美术陶瓷一线品牌。同时，为陶瓷企业提供国际商贸服务、信息交流服务。     “中国陶瓷产业总部基地”致力打造陶瓷行业“全球采购中心，陶瓷经济总部，名牌核心基地”。2008年10月18日正式营业，由中国建筑卫生陶瓷协会命名。总投资达26亿，总规划1000亩，是佛山市政府打造佛山陶瓷总部经济的***个落地项目。中国陶瓷产业总部基地以智能化、生态型的总部楼群，形成集陶瓷产业的全球营销、管理、服务总部，产品研发设计中心，出口基地及信息中心为一体的企业总部聚集基地。同时，中国陶瓷产业总部基地也是中国陶瓷历史文化的传播中心。基地内正投资建设占地10000平方米的中国陶瓷历史文化长廊，展示中国陶瓷的历史和发展轨迹，使现代陶瓷与历史文化互相辉映，以此突显陶瓷魅力和文化内涵。      “华夏中央广场”占地约7万平方米，总开发建筑面积约40万平方米，项目集现代陶瓷商城、超甲级写字楼、五星级国际酒店、现代国际公馆、现代白领住宅等建筑组团于一体。华夏中央广场块处佛山国际会议展览中心和华夏陶瓷博览城的核心位置，致力于打造的国际化综合性陶瓷商务平台，引领中国陶瓷中央商务区的建设和发展。     ""常德东星家居广场”由东鹏陶瓷与星星集团共同投资50亿元人民币开发建设，项目位于常德市常德大道以北芙蓉路以西，总占地420亩，总建筑面积达50万平方米，可容纳商户3000家，解决就业人口1.5万人。东星家居总部 装饰材料交易中心以区域总代理商、经营商户为主, 汇聚各大家居装饰材料产业基地的陶瓷、卫浴、洁具、门窗、厨具橱柜、灯饰、布艺等及相关产业配套产品，成为整个湘西区域家居装饰材料行业厂家、经营商户最多、人气最旺，质量最优，服务最周到的现代化商贸平台，成为湘西区域各二三级家居装饰材料批发市场的首席采购基地。    “中国淄博陶瓷总部”占地约680亩地，其中商业用地约430亩住宅用地约250亩，另外根据项目实际情况，政府另外将批准300亩仓储用地。商业总的计容建筑面积约43万方，住宅约26万方。该项目立足淄博，辐射中国北方地区。承接淄博陶瓷产业转型升级的发展使命，为淄博建陶业走向品牌化发展之路搭建  中国（淄博）陶瓷产业总部基地。项目以城市综合体的建筑组团为规划发展战略，以陶瓷商贸区为价值引擎，集酒店、公寓、写字楼、文化主题商业街及住宅社区等都市化配套服务功能产品于一体的城市综合体。     “中国（佛山） 国际陶瓷及卫浴博览交易会”每年两届，现发展成为中国最著名、最具影响力的、以出口为导向的专业展览会。     十年来，中国陶瓷城人秉承“没有***、只有更好、用心做事、追求卓越”精神，凭借专注敬业和精细专业，致力为客户提供五星级服务。我们以“孵化中国陶瓷世界品牌  助推中国陶瓷营销全球”为使命，致力成为全球化的陶瓷产业营销、会展、商务服务高端平台。现公司处于稳健成长阶段，诚邀具有敬业品质，具有学习习惯，具有专业技能的伙伴，携手发展！公司福利：1、上班时间：每天8.5小时，每周5天；春节放假14天；2、在职员工享受年假、婚假、产假等带薪假期；3、在职员工均享有年终奖、午餐补贴、话费补贴、体检、旅游、生日礼金、季度及节日购物卡、年假、工龄奖等福利；提供员工宿舍。地址：佛山市禅城区季华西路68号中国陶瓷产业总部基地陶瓷剧场5楼。联系电话：集团人力资源部 0757-83552712               （拒绝推销人员电话，谢谢合作！）乘车路线：1、佛山出发：可乘公交133/154/K1，到“中国陶瓷产业总部基地”站下车。即可见各个陶瓷企业展厅，直入可见楼顶标示“中国陶瓷产业总部基地” 的大楼，进入大楼上五楼即可。2、广州方向：地铁一号线到地铁西朗站转乘地铁广佛线到地铁季华园站下，换乘133/154/K1，之后同上。自驾车：佛山一环行至季华西路出口，下桥后往南庄紫洞方向行500米后掉头即可。",6000,8000,7000.0,佛山,3-4年经验,本科
客户执行AE,"五险一金,交通补贴,绩效奖金,年终奖金,餐饮补贴,通讯补贴,弹性工作","广告制作执行,市场/营销/拓展专员","岗位职责：,1、对AM提供业务上支持,2、负责工作进程等日常执行工作，准确传达公司与客户意图,3、辅助或独立完成公司分配的项目的日常工作,4、参加执行业务的策划、创意设计与提案等业务会,5、负责品牌客户服务当中的辅助执行工作,6、安排协调公司内部资源完成项目的实施,任职要求：,1、市场营销、广告、会展策划等相关专业大专及以上学历,2、文字功底扎实，语言表达能力强，熟悉各种电脑办公软件,3、有志于从事广告活动行业，吃苦耐劳",上海依迪文化传播有限公司,民营公司,少于50人,"广告,公关/市场推广/会展",成立于2001年，近14年逾千场的活动规划及执行经验，让我们拥有最强的预见问题和应变处理能力。重视专业分工、团队合作，以及每一个执行沟通过程中的细节，力求完美不懈，是客户最值得信赖的专业广告服务、展览活动、规划品牌的伙伴。,4000,7000,5500.0,上海-闵行区,2年经验,大专
活动策划专员,,"企业策划人员,活动策划","1.善于分析产品用户群体，准确把握策划方向，提出具有创意和竞争力的活动方案,2.研究行业和市场动态，了解用户行为和产品定位，合理规划营销活动,3.执行推进活动上线，活动资源统筹协调，根据策划活动的数据分析，客观合理的评估活动效果,4.活动前期的供应商、设备、场地、物料、传播等流程安排协助,5.持续跟进用户参展满意度和需求匹配度，跟进活动效果，定期总结反馈，持续优化,任职资格:,1.本科及以上学历，专业不限，会展策划与管理、市场营销、广告策划传媒等相关专业优先,2.两年以上活动执行，活动策划经验，如“公关活动”、线上论坛、财经商业峰会、新品发布会、车展等等,3.有独立统筹活动，特别是定制主题、活动策划、用户运营、现场流程经验者优先,4.良好的理解、表达、沟通、协调和分析总结能力， 善于跨部门和对外交流,5.积极、主动、抗压、创新、协作，能够适应短期出差,公司优势：,公司的旗下主要平台——日本买手联盟。是与阿里巴巴淘宝全球购深度合作长达十年之久的重要战略伙伴，携手举办一年一度的“全球购买手节-日本站”、“日本买手联盟品牌风尚盛典”及日本、韩国、澳洲买手同行溯源旅行等众多IP衍生。自公司创立以来，已为成千上万的电商买手和企业提供商务服务，累计孵化上百家中小型品牌。其中品牌风尚盛典活动，淘宝直播top主播实力助阵，汇集3000+精品海外买手及上百家品牌同聚、活动中单日单品均销高达30万。",武汉臻品荟品牌管理有限公司,民营公司,少于50人,"金融/投资/证券,贸易/进出口",武汉臻品荟品牌管理有限公司是一家集电子商务，品牌孵化，渠道拓展为一体的电子商务公司。主营化妆品、日化品等，旗下品牌辐射中国，日本，韩国，欧美等国家，力争将公司打造成为一个有品牌影响力的集团公司。总部在日本，分部在武汉、杭州、深圳，现发展重心为武汉，公司发展迅速，资源丰富，项目多样，个人发挥空间大，诚邀有志之士共创新高！公司主要由日本买手联盟及品牌管理事业部构成，平台聚合了品牌方、 代理商、电商平台、淘宝卖家、网红、媒体等，业务覆盖美妆、日化、服装、珠宝、保健品等行业。平台始终秉承“道相同，利相近，心相通”的理念，致力 于溯源日本优质品牌，打造新型商业服务生态链，成为中日商业合作的新桥梁。在重点引进日本优质品牌之余，平台也持续关注韩国、澳洲、欧洲等国家地区的好品牌，为中国消费者带来更多优质选择。,6000,11000,8500.0,武汉-洪山区,3-4年经验,本科
展厅策划 (职位编号：007),"专业培训,弹性工作,通讯补贴,年终奖金,绩效奖金,五险一金,员工旅游,出国机会","影视策划/制作人员,展览/展示/店面设计","主要职责：,    ,岗位要求：,      具有一定的审美；对新的互动科技有兴趣；,公司福利：,周末双休，按照国家法定节假日休息；,丰厚的带薪年假，以及婚假、产假、哺乳假、看护假等有薪假期；,完善的保障体系，为每位员工缴纳五险；,关心每一位员工的健康，安排员工体检；,注重团队建设，设立活动经费，组织缤纷多彩的团队活动，每年一到两次旅游；,贺金、慰问金：逢人生大事，该员工会受到公司领导的祝福，并有祝贺礼金；,其它；,（1）逢周二、周四，下午茶活动；,（2）每月生日员工庆祝PARTY，更有圣诞、元旦PARTY.,公司地址：广州天河区宦溪西路42号F栋201室（地铁5号线东圃B出口，300米）",广州萤火虫展览科技有限公司,民营公司,50-150人,影视/媒体/艺术/文化传播,萤火虫创意机构成立于2009年，十多年来公司秉持“打开中国自然科普之路”的使命，专业专注自然科普的创意之路。萤火虫创意公司总部位于广州市天河区，拥有500平方办公区，全职员工50人以上，组建拥有历史文化、生物科学、艺术设计、专业策划与实施人员的资深梯队，为各类展馆提供前期策划、空间设计、布展实施、展陈配套、影视动画、数字多媒体、文化创意等综合服务。未来萤火虫创意将继续秉承“专业、用心、创新、突破”的经营理念，力争打开自然教育、环境保护、生态科普领域的全新视觉......【主营业务】博物馆？| 科普馆？| 宣教馆？| 生命科学馆？| 生物科技馆？|专题馆？|生态标本馆？|自然教育,8000,28000,18000.0,广州-天河区,1年经验,本科
展厅展馆策划（嘉定）,"五险一金,免费班车,员工旅游,交通补贴,餐饮补贴,出国机会,专业培训,年终奖金,股票期权,绩效奖金",活动策划,"工作职责:,1、从策划角度切入，负责展览展示项目创意，主导方案设计。,2、全面深刻理解客户意图要求，满足客户需求并与客户进行有效沟通，准确完整的表达呈现设计思想。,3、策划展厅主题，赋予展厅项目新元素。,5、及时掌握客户需求，了解市场动态，协同团队完成项目设计方案。,任职资格:,1、大学本科及以上学历，会展策划、设计等相关专业毕业。,2、2年以上各类型展厅、展示策划工作经验。,3、有企业展厅、博物馆、规划馆、并有多个成功的工作案例。,4、有较强的审美能力、美术功底和色彩感。,5、沟通能力强，思维敏捷，能准确领会深刻理解客户意图和设计意向，能准确完整的表达自己的创意思想。,6、头脑清晰，具有分析客户心理的能力，有责任心，具有独特创意及团队协作精神。,7、面试者需携带2套以往的成功案例以供参考。",德马吉国际展览有限公司,上市公司,150-500人,公关/市场推广/会展,"Company ProfileDEMAGE INTERNATIONAL Conference & Exhibition Service Co., Ltd. is a professional exhibition company dedicated to the design, production and construction of global exhibitions. Headquartered in Germany with a group of highly qualified staff and professional department, it has set up branches in 32 countries and 118 regions such as China, the United States, the United Kingdom, France, India, Brazil, South Africa, Dubai, Russia, Spain and so on. In addition, DEMAGE joined in the Bureau of International Expositions in 2001 to share global resources for exhibition construction and has established a close partnership with other members to achieve global one-stop services.In China, DEMAGE has established a win-win partnership with Donghua University to build the DEMAGE - Donghua University Design Research Center for joint development of the exhibition booth EI System (Exhibition Identity). Since its establishment, DEMAGE has taken the lead to launch the exhibition booth EI System (Exhibition Identity) in the exhibition industry by virtue of professional skills, extensive experience, keen marketing sense and deep understanding on customer needs, and provided professional services for a number of the world's top 500 customers.With its cutting-edge concepts and professional dedication spirit, DEMAGE has taken a leading position in the world’s most competitive exhibition companies and become the constructor designated by hundreds of organizers in the world. Through many years of unremitting efforts, it has been highly recognized by the industry and customers.DEMAGE has set up exhibition research centers in six continents around the world to conduct professional exhibition training for staffs so that they can be proficient in international exhibition workflow and to assist the development of human and information resource advantages. With international project personnel, planners, designers, skilled workers and complete international professional production factory, strict professional exhibition management system as well as coverage points in 118 cities of 32 countries around the world, DEMAGE can not only provide customers with professional services of “specially-assigned person, special project and global one-stop” but also ensure the customers can obtain the most reliable quality assurance by a most reasonable price.DEMAGE hopes to make progress and create brilliant achievements together with you. With your support, we will continue to progress and contribute professional experience with our best effort to the development of global exhibition industry.德马吉国际展览有限公司是一家致力于全球高端企业的展台设计与搭建的专业性展览公司，如中国移动、海信、TCL，BMW 等；近三年公司发展迅速，以平均100%的业绩进行增长，2012年德马吉与东华大学强强联合，建立了德马吉-东华大学设计研究中心，共同开发展台EI系统(Exhibition Identity)。德马吉愿与您携手共进、再创辉煌，在您的支持下我们将不断进步，为全球展览事业的发展竭力贡献专业经验！德马吉文化介绍德马吉“家文化”：德马吉的每个员工都是我们的家人，在这里享受家的温暖，家的关心，每逢佳节亦为每位家人的父母准备丰厚礼品，略表孝心；每位为德马吉奉献的家人父母都将获得由德马吉家族提供的养老金。快乐文化：加入德马吉您即加入了快乐大家族，公司每月为员工举行集体庆生会，电影日，电影分享，年会主持选拔，节目选拔，台球秀等丰富多彩的业余活动。学习文化：学习是进步的阶梯，坚持不断的学习是德马吉家人的必修课，德马吉的境外实践学习是学习文化中不可或缺的亮点，转正后的成员都有机会远赴欧洲（以德国为主）美洲（以美国为主）进行境外实践学习！ 在德马吉您也可以不定期的参加外聘大师的精彩讲座，也可以从前辈那学习到丰富的实操经验，亦可以分享你的收获，让大家一起见证你的成长，每年优秀员工更是派往欧洲各国实地看展，接收国际展台资讯。一经录用,公司将为您提供广阔的发展平台和行业内有竞争力的薪酬待遇。请关注德马吉官方微信号：Demagemesse联系人： 黄小姐简历接收:124@demage.com公司网址：http://www.demage.com",10000,15000,12500.0,上海,NA,NA
市场策划专员 (职位编号：4),,"会务/会展主管,市场/营销/拓展总监","1.对接总监办公室,2.根据公司市场部节奏，配合提供营销策划,3.根据重要节点，会展策划,要求；1.独立策划能力   2.有较强沟通能力",中国人寿保险股份有限公司汕头分公司,国企,5000-10000人,保险,中国人寿保险（集团）公司属国家大型金融保险企业。2019年，集团公司合并营业收入9067亿元；合并保费收入6977亿元；合并总资产超4.5万亿元。中国人寿保险（集团）公司已连续18年入选《财富》世界500强企业，排名由2003年的290位跃升为2020年的45位；连续13年入选世界品牌500强，2019年品牌价值达人民币3539.87亿元；所属中国人寿保险股份有限公司继2003年12月在纽约、XG两地同步上市之后，又于2007年1月回归境内A股市场，成为全球***家在纽约、香港和上海三地上市的保险公司。,4500,6000,5250.0,汕头-龙湖区,3-4年经验,本科
文案策划,"补充医疗保险,员工旅游,交通补贴,餐饮补贴,绩效奖金,出国机会,五险,弹性工作,年轻团队,氛围轻松","文案/策划,编辑"," , ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ",湖南敏鸿文化科技有限公司,民营公司,50-150人,影视/媒体/艺术/文化传播,湖南敏鸿文化科技有限公司是一家专注于会展设计施工和多媒体高新技术研发的专业一体化服务公司。    自成立以来，公司专注于多媒体高新技术在展览馆布展中的应用技术研发和使用，为众多客户提供了完美的服务。公司坚持走产研一体化道路，吸引了众多优秀人才加盟。    我们是一家年轻充满朝气的企业，诚心提供宽松、信任的环境和平台给所有愿意和企业一同成长的您，真诚欢迎每一位前来实现自我价值和追求的伙伴！,4500,6000,5250.0,长沙-天心区,2年经验,本科
