job_name,job_stars,job_category,job_description,company_name,company_type,company_size,company_industry,company_introduction,min_salary,max_salary,mid_salary,place,exp_years,education
文化艺术负责人,"带薪年假,五险一金,节日福利,专业培训,提供工作餐,生日福利,通讯补贴",其他,"1.负责文化艺术中心对外形象呈现及运营、市场及推广工作,2.全面负责文化艺术中心展览的筹划、落地及效果评估,3. 洽谈并拓展文化艺术合作资源,4. 文化艺术中心日常运营管理,任职要求：,1.具有文化艺术策展相关经验,2.文化艺术界资源丰富,3.较高的艺术品位",成都花园城蔚蓝卡地亚置业有限公司,民营公司,,房地产,成都花园城蔚蓝卡地亚置业有限公司诚聘,30000.0,40000.0,35000.0,成都-高新区,5-7年经验,本科
展陈策划,"员工旅游,带薪年假,五险,工作餐",文案/策划,"1、负责展厅项目（如政府规划馆、博物馆、企业展厅、各类主题展馆等）相关展馆的理念、内容等创意策划；并针对客户需求进行方向确定、整体策划、提案；文案的策划、创意、撰写与执行（尤其是创意脚本）；,2、独立跟进项目，负责向客户提案讲解，参与项目招投标流程；,3、参与项目考察及前期调研工作，并进行相关资料的收集与整理；,4、根据策划方案指导设计人员进行空间、平面等设计工作。配合市场客服部工作需要，和相关人员完成客户需求；,5、文笔流畅，善于撰写脚本创作，有较强的文字驾驭能力和创意能力；具有较强的分析判断能力文字组织能力、方案策划能力、谈判能力以及公关能力；,6、对展厅类项目有较好的见解，能完成大型展览展示创意策划；,7、用PPT、WORD等制作策划方案；,岗位要求： ,1、专科以上学历，会展策划、多媒体艺术、空间设计、广告传播、中文等相关专业；,2、2年以上策划工作经验；2年以上大型展馆（规划馆、博物馆、科技馆、主题馆等）主案策展经验；对展厅类项目有较好的见解，能完成大型展览展示策划设计；能够准确了解客户要求，把握策划方向；,3、有较强的理解能力、策略分析能力、文字撰写能力、协调能力；责任心强；较强的PPT制作能力；具有一定的审美；对新的互动科技有兴趣；,4、诚实敬业，有激情、工作认真负责，责任心强，具备较强的团队合作精神，思维活跃积极向上；,5、文字功底深厚，具有独立提案能力；",重庆巨蟹数码影像有限公司,民营公司,150-500人,影视/媒体/艺术/文化传播,"巨蟹数码影像有限公司        巨蟹数码影像有限公司成立于2001年。经过19年的发展， 巨蟹不但成长为重庆乃至西南一流的建筑表现专业公司，也成为了中国西南一流的三维数字技术综合服务应用企业！目前，巨蟹公司设立了重庆沙坪坝分公司、大坪分公司、两江新区分公司、影视公司以及培训学校等多个分支机构，拥有专业设计团队人数近300余人；巨蟹积极推进人员培养及社会责任，加强校企合作，成立了巨蟹定向班。同时，荣登重庆市创意产业商会副会长单位，巨蟹企业及代表人入选<>重庆优秀企业及人物。巨蟹客户合作伙伴遍布全球10多个国家和地区，在海内外都拥有广泛的影响力和良好的行业口碑。       我们的业务领域包括: 三维动画、数字图像、虚拟仿真、互动展陈及多媒体、商业摄影、平面设计、各类宣传片与广告片，影视特效与包装、室内设计、培训与教育等。国内外多家大型设计院如：中国规划院、西南设计院、重庆市设计院、重庆市规划院、基准方中、筑博、华筑、英国PRP、日本久米等；多个部门如：重庆市规划局、江津、荣昌、巫溪、綦江等规划局或建委等，及众多知名大型房企如: 万科、龙湖、和记、瑞安、金科、协信、富力、中海、首金、首创等长期选择的优秀数字媒体供应商，并得到众多客户认同和赞誉，并与多家单位确立了战略合作伙伴关系。       巨蟹始终秉承“专业、诚信、价值”的企业理念，不断超越自己，超越您所想！客户一致的选择,就是品质***的见证！客户的肯定就是我们不断前进的动力！巨蟹也将以更加努力的进取精神，再创新高！有您的支持，有我们的努力，巨蟹也一定会成为中西部一流，国内领先，世界知名的数字媒体综合运营企业！       一切努力，只为更好！       巨蟹，为超越与见证！期待您的加入！",5000.0,8000.0,6500.0,重庆-渝北区,3-4年经验,大专
行销工程师/售前技术支持,"五险一金,通讯补贴,专业培训,绩效奖金,年终奖金,定期体检","技术支持/维护工程师,项目经理","任职要求： ,1、电子、计算机、自动化等相关专业本科及以上学历； 熟练运用AUTOCAD/OFFICE等常用工具软件； ,2、有较强的客户沟通能力及较强的商务处理能力，良好的团队协作精神。 ,2、阳光心态：较高责任心，紧急事务的抗压能力，例外项目的推进能力，有挑战精神，学习能力强。 ,3、有一定的技术背景，能服从公司要求到指定区域工作。 ,岗位职责： ,1、售前项目技术支持（含A：需求收集：B：需求引导：C：招标文件编写：D：产品演示：E：用户参观我公司项目：F：指定品牌：G：方案编写：H：图纸编写：I：报价清单制作：J：投标文件制作：K：深化设计）； ,2、公司演示平台的维护及宣传； ,3、技术方案审核； ,4、客户来访参观接待，展会，现场会策展及宣讲支持； ,5、内外部人员解决方案培训。",深圳市共济科技股份有限公司,民营公司,500-1000人,"计算机软件,计算机服务(系统、数据服务、维修)",共济科技成立于1996年，是深圳高科技企业，始终致力于机房设备监控、综合安保监控和智能楼宇（IBMS）领域的软硬件产品研发、生产、销售、实施、咨询服务，是专业的数据中心系统集成/监控产品及整体解决方案供应商。由共济科技自主研发的监控管理系统连续两年被列入国家重点新产品、深圳市高新技术产业化示范工程项目，获得过软件产业专项资金、科技型企业创新基金的资助，并荣获深圳市优秀新软件产品奖、先进软件产品奖、科学技术进步奖、自主创新百强企业等荣誉，获得了广大用户及合作者的一致好评，成为监控管理行业领域首选品牌。    共济科技拥有10余年成功经验、5000多则经典案例。产品广泛应用于银行、基金、证券、保险、税务、电力、电信、军队、广电传媒、地产、教育等各个领域。目前已成为国内数据中心监控领域的著名品牌。共济科技总部位于深圳***软件园，毗邻清华、北大深圳研究院、深圳大学等高等学府基地，在全国设有北京、上海、广州、重庆等15个办事处，服务网点遍布全国，并配有网上在线客服和400服务热线，7×24小时为客户提供优质服务。    目前共济科技已进入一个全新的高速发展期，热忱欢迎更多的有志之士加盟合作，共图发展！,8000.0,15000.0,11500.0,北京,3-4年经验,本科
展览活动策划实习生,"下午茶,周末双休,五险一金","活动执行,活动策划","【工作内容】,1、 协助活动所需相关图文资料搜索及整理,2、 活动及展览的策划、文案编写,3、 展览现场执行,【工作要求】,1、 具有较强的资料整理能力、熟悉文史研究方法优先,2、 吃苦耐劳，细心、动手能力强，能参与现场布展执行,3、 擅长使用社交软件交流与沟通，性格外向，处事稳当,4、 主动学习，富有团队意识,5、 加分项：ps、ai等设计软件；英语、日语等语言技能,【工作时间】,1、实习期4个月以上或长期实习优先，可提供实习证明,2、坐班时间保证每周至少3天（含周末）",广州市动漫艺术家协会,非营利组织,少于50人,"非营利组织,多元化业务集团公司","广东省（市）动漫艺术家协会是广东地区专业动漫艺术家及优秀创作者组成的非营利性社会团体，我们旨在弘扬优秀动漫文化, 加强动漫艺术家和相关行业之间的交流与合作。实景简介连接：http://mp.weixin.qq.com/s?__biz=MzAxODAzNDUxOQ==&mid=405303652&idx=1&sn=f14259c70eb8df86b365b85dba7f5894&scene=23&srcid=04288wgY9bMk8b8w2JG1SuZJ#rd",,,,广州-越秀区,在校生/应届生,大专
市场策划经理,"五险一金,补充医疗保险,员工旅游,交通补贴,餐饮补贴,专业培训,绩效奖金,年终奖金,定期体检",市场企划经理/主管,"2、市场渠道拓展与方案策划，基于对产品品牌的理解，有计划地拓展行业合作渠道资源，举办相应活动。,3、制定产品推广策划方案，线上线下活动创意策划，进行事件活动策划、线下活动策展，并执行落地；,4、对外宣传资料/文案/PR需求文档的撰写、平面物料及视频物料的方案策划并完成物料制作落地；,5、进行市场调查，收集相关行业市场信息，定期收集竞争对手信息，了解竞争对手的动态，并整理、分析，形成报告；,2、熟悉医疗/健康管理/器械产品的市场推广，有相关工作经历及成果。,3、拥有广告创意或传播策划经验，拥有医疗行业线上线下合作推广资源；熟悉了解微信、知乎、快手、抖音、小红书等网络推广平台和推广手段，有相关推广经验优先； ,4、优秀的沟通协作、执行及项目管理能力，强烈的责任心和自我驱动力，能够协调各项资源，顺利完成目标；,5、优秀的逻辑思维能力，具有良好的语言表达能力，出色的文字组织能力，快速学习能力，能够独立进行内容产品的策划；,6、善于主动了解新事物，对新事物及时下热门事件敏感，性格开朗，有娱乐精神。",杭州诺辉健康科技有限公司,合资,150-500人,"制药/生物工程,医疗设备/器械",诺辉健康创立于 2013 年，是一家创新型的生物高科技公司，专注于高发癌症居家早期筛查和基因检测服务。诺辉健康致力于通过生物科技手段降低癌症的发生率和死亡率，率先提出了癌症早筛的口号， 并矢志不移地推动癌症早筛进入千家万户，让民众得以享受便捷高效的健康服务。目前，诺辉健康在北京、杭州、广州均设有医学检验实验室，拥有国内先进医学检验设施，为用户提供精准、专业、可信赖的早癌筛查服务。公司网址：http://www.newhorizonbio.com,15000.0,20000.0,17500.0,北京,5-7年经验,本科
展厅策划,"五险一金,员工旅游,餐饮补贴,交通补贴,7小时/天,大小周,晋升平台,周末活动,假日福利",文案/策划,"岗位职责：,1、对展览展示项目进行分析、定位，提出项目创意策划、统筹主题，数字多媒体展示形式设计策划思路方案；,2、跟进策划方案的撰写，把握主题和调性，控制进度按时完成，保证方案的质量；,3、协助设计师完成项目的设计文案、策展大纲等工作；,4、展示、讲解项目创意，有较强的沟通与提案能力。,任职资格：,1、本科或以上学历；数字多媒体、展览设计、中文、新闻、艺术类、广告等相关专业毕业。 2年以上展览展示或数字多媒展厅策划设计经验；,2、创意型策略人才，准确了解客户要求，能正确把握策划方向。对数字多媒体展览展示有独到的理解能力，了解多种数字多媒体展示形式与世界最新的数字多媒体展览展示潮流。对展览展示空间设计有一定程度的了解；,3、性格开朗热情，具有团队协作精神，有良好的口头表达能力，形象良好，文字表达能力出色，思路清晰活跃，有提案经验；,4、熟练使用Microsoft Office等软件，熟悉多样的PPT表现形式。",深圳市宝视达广告控股有限公司,民营公司,50-150人,"广告,影视/媒体/艺术/文化传播",深圳市宝视达广告控股有限公司（BEXTA宝视达）成立于2001年，深度结合视觉创意与交互体验的商业展示模式，是一家影视文化创作与互联网科技技术研发型企业，并成为深圳国家影视动漫公共技术服务平台运营单位，拥有全国***自主研发的“全流程项目管理平台”，是行业“商业影视互动创意与体验技术”综合解决方案倡导者。获得国家高新技术企业资质、中国广告企业百强资质，18年来斩获诸多国际及国内广告大奖，总部设在深圳，于北京、上海、香港设立了多个独立办事处，同时在比利时、德国、英国近12个国家设立联合办事处，辐射全球业务并整合全球资源，全球300+专业服务团队，是全国最早提出商业数字化视觉与传播为理念的广告集团企业，核心业务涵盖商业影视创作、品牌视觉创意、商业展览展示、终端数字化陈列、数字整合营销，专注服务于世界五百强及中国百强企业，助力商业合作伙伴在品牌传播过程中不断丰富品牌价值，提升品牌转化率。,10000.0,15000.0,12500.0,深圳-罗湖区,3-4年经验,大专
品牌文案策划,"五险一金,补充医疗保险,交通补贴,餐饮补贴,绩效奖金,年终奖金",文案/策划,"工作职责：,1）根据公司发展战略，撰写品牌策划活动方案（文化艺术类），以及运营落地，并考虑项目的持续运营与发展；,2) 观察市场最前沿的动向，配合老板挖掘引进国际文化产品（展览、演出等）与创新品牌，整合、联动内外部资源，创作策划方案，促成项目合作；,3) 公司宣传广告文案，新闻公关软文及内部资料的文字撰写；,4) 协助公司对外品牌形象的传播，包括公司宣传资料的及时更新；,职位要求：,1）2年以上品牌策划领域工作经验，英文读写流利；,2) 拥有优秀的策划策展能力，有大型文化类的企划创意，策划方案撰写，活动落地执行等经验优先；,3) 习惯浏览国内外相关行业信息，了解市场动向；,4) 出色的语言组织和表达能力，具国际视野；,5) 热爱文化艺术行业，有一定的审美Sense，懂得简单的图文排版；,6) 有强烈的责任感和上进心，愿意分享，能和团队融洽沟通；",深圳市十方度文化传播有限公司,民营公司,少于50人,"公关/市场推广/会展,广告","十方品牌文化传播（英文简称：Sephonel）：SEPHONEL十方以全球视野、开创性思维与强大资源整合能力，为各领域顶尖品牌提供品牌策略、事件营销、媒体公关等高品质服务，专注于文化内容生产、文化大事件运营、国际IP运营等文化产业生态打造，首创“以城市文化内容为核心，资源整合为手段，聚焦文化与商业的创新融合，打造覆盖文化艺术全产业链的运营体系”，致力成为国内首屈一指、世界领先的城市文化内容建设与运营服务机构。    十方曾为众多知名品牌提供整合营销、公关活动、媒体传播等优质服务，与客户一起为市场留下了良好的口碑和深远的品牌价值。自2009年以来，凭借丰富的品牌服务经验，高端的品牌形象成功运作上百个高端生活方式类品牌项目，长期战略合作伙伴包括中国杯帆船赛、深圳广电集团、现代传播集团、南方都市报、周末画报、《财智生活》杂志、深圳市服装行业协会、ELLEMEN、EIN、珂罗娜、摩卡奴、日贝迩、AQUEEN、D.A.BEAU、玛榭俪、荣昌珠宝、华帝、观澜高尔夫、正中高尔夫、亚飞航空、阿斯顿马丁、一汽大众、深圳华侨城、北京友宝、万科集团、海岸地产、卓越集团、鼎盛集团、星河集团、中影集团、信和集团、浪骑游艇会、懿德轩、莱蒙国际、康美药业、壹卡会等等。微信公众号：sephonel, “十方品牌文化传播”--加入微信，你我更亲近公司地址：南山区华侨城创意文化园南区恩平街E4栋美林大厦202附近公交车站：康佳集团，康佳集团东、警校或华侨城医院附近地铁出口：是罗宝线的侨城东站或蛇口线的侨城北站",8000.0,10000.0,9000.0,深圳,2年经验,本科
展览实习生,"五险一金,弹性工作,定期体检,年终奖金,绩效奖金","会务/会展专员,实习生","Cc基金会长期招募实习生,画廊实习生,任职条件：,艺术、外语、传播学相关专业（在校生以及应届毕业生优先）,对艺术充满热情，有一定的艺术理解能力,善于主动发现问题、解决问题,英语口语流利、顺畅,工作认真细致负责，具有良好的沟通协调能力,具有一定的办公室软件和设备的操作运用技能,个人综合素质良好者，可放宽录用的限制,职能描述：,工作地点：上海市普陀区莫干山路50号,工作时间：  ≥ 3天/周  10:00—18:00,实习周期至少为两个月,日常职能：,有效掌握基金会艺术品资料,访客接待与展览导览,协助与执行各项布展、策展工作,协助完成展览与项目资料的制作与整理,协助基金会推广，完成文献与资料相关的收集、整理和归档,综合能力较强的实习生，可参与到展览与项目具体环节的工作中,实习福利：,了解基金会运作方式和丰富的艺术资讯,自由的工作方式和轻松愉快的团队氛围,筹备/参与国内外大型博览会的机会,实习满3个月者，提供实习证明,                                                                                                                                ",上海可创文化传播有限公司,民营公司,少于50人,"影视/媒体/艺术/文化传播,广告","Cc基金会由周大为先生创立并支持，在上海民政局注册成立，于香港和上海两地设有办公地点。目前在上海拥有松江和M50两个专业艺术空间。2016年11月，M50艺术空间成功举办了开幕展览。基金会长期致力于赞助年轻的文化艺术工作者和团体，鼓励具有创新观念的各种艺术形式，营造和改善文化艺术工作者的环境氛围，致力于促进中国当代文化艺术及教育事业的发展。Cc 基金会将通过回顾与发掘具有历史意义的展览 ，促进全球化当代艺术发展以及支持年轻艺术家创作及展示，逐步打造拥有国际级收藏规模的全球性艺术基金会。关于空间：空间1: 位于上海M50艺术园区的这处艺术空间拥有150㎡的展示面积。M50艺术园区的前身是一处位于苏州河南畔的工业区，经过长期的改造，现在这里已经成为上海的艺术、创造力和生活标志。空间2: 基金会的第二处空间位于上海西南部的松江艺术区，有超过2000㎡的使用面积。整个空间集展示、教育、创作、会议、驻留、娱乐等功能为一体。松江艺术区是上海发展迅速的文化中心，徐震、吴山专、申凡、刘唯艰、陈彧凡、周啸虎等众多艺术家都将工作室设在这里。关于展览：Cc基金会自2008年开始，通过举办具有国际定位的艺术家个展和具有话题性的艺术群展，持续地支持当今的艺术活动。我们的展览项目向年轻有能力的艺术家提供开展艺术实验和创造能够影响、参与和质疑当今发生的一切的作品创作机会。Cc基金会每年每季度都举办关于当代艺术的展览项目。我们已经支持和合作了如徐震、陆平原、陈佩之等在内的许多艺术家，以及像温哥华美术馆、没顶公司、尤伦斯当代艺术中等公立和私人艺术机构。2017年，Cc基金会共举办了4个展览项目，包括英国知名艺术家Ryan Gander个展、、Katja Novitskova个展，以及“社会情绪”和“太阳照常升起”两个周大为先生收藏展。2018年，Cc基金会将为公众带来4位国际知名艺术家个人展览项目，分别是Katie Ryan, Amalia Pica, Simphiwe Ndzube，宋琨。2018年Cc基金会将携手多位国内;外知名艺术家共同举办个展项目。包括美国艺术家Kathleen Ryan, 阿根廷艺术家 Amalia Pica, 南非艺术家 Simphiwe Ndzube, 以及中国艺术家宋琨，涉及架上绘画、装置、雕塑、影像、声音和表演艺术等多种媒介创作，呈现独特的展览美学。关于艺术教育项目：Cc基金会的教育理念意在以实验为基础连接当代艺术，通过一系列严谨的调研方法推广中国的当代艺术发展、自由创作、真实思考和独立学习。Cc基金会通过以下三个板块开展教育活动：讲座与对话 ——我们邀请参与我们项目的艺术家，策展人和评论家，基于展览的策展理念，艺术创作的叙述背景以及社会流行和有争议的话题辩论，与广大观众讨论和分享他们的观点。策展平台——为观众提供一个能够将他们能力提升至一个高端的、国际的和专业的水平 ，以成为能够在当代艺术机构领域中的，策划作品、展览、交流公众、教育、技术的专家工作坊——培养能够涉足艺术领域的专业人士。该模块为所有中国观众提供一系列的培训实践，包括设计、创作、项目管理、策划等。关于公共项目开展公共艺术项目是Cc基金会的核心任务，致力于建立公共艺术项目与公众建有意义的连接，向公众引荐来自全国乃至世界范围的艺术与社会的实践，激励跨学科和社会团体的思考与交流。通过提供包括讲座、对话、论坛、剧院、表演和工作坊在内的多样的活动，Cc基金会将艺术视作一个提供多种领域和不同频道内容的起点，并致力于逐步打造成为一个公开的社会空间。关于艺术家复制项目：通过扶持年轻艺术家和艺术团体，鼓励艺术形式创新以及提供有利于艺术家和艺术领域专业人士空间环境，Cc基金会的扶持项目将通过实现以下目标，逐步打造一个具有国际影响力的艺术基金会：为国际艺术家提供驻留项目，以激发和创造国际艺术交流的机会。通过提供展览、资金、技术、制作方面的资助支持年轻有才华的艺术家通过提供空间和专业指导鼓励艺术爱好者创作，并展示他们的作品。关于媒体平台：Cc基金会的媒体平台建设，以打破艺术领域和公众之间的界限为目标。通过提供多种频道和易于被年轻一代公众所接受的视角与内容板块，Cc基金会的媒体平台将创造一种能够激发广大公众对艺术感兴趣的氛围，创造更多交流的机会，分享和提供最新最前沿的艺术新闻与资讯，以及传播当代艺术的精神。关于藏品：Cc基金会收藏与当今社会息息相关的艺术。基金会的创办者周大为先生自二十世纪九十年代开始，持续地扩充其藏品，作品的形式涉及绘画、装置、摄影、影像、钱币和雕塑。基金会将紧密地于艺术家合作，为他们提供创作新作品，开拓创作理念和实践新问题的机会。通过特定空间的创作以及展览之外的项目，Cc基金会将持续地帮助艺术家与观众之间进行互动，让观众得以在新的艺术氛围中体验和欣赏艺术作品。",2000.0,3000.0,2500.0,上海-黄浦区,在校生/应届生,本科
策划总监,"五险一金,定期体检,年底双薪,带薪年假,定期团建,节日福利,周末双休,良好晋升空间","企业策划人员,广告创意总监","岗位职责：,1、负责项目设计方案的创意提案、汇报及投标讲解；,2、各类展馆布展策划，全面掌控和负责项目全案的创意、策划、文案等工作；,3、策划团队的日常工作管理及专业培训和指导，善于引导团队开发创作，保证并监督策划团队的工作质量。,任职要求：,1、有较强的策略分析、文字撰写、项目管理能力；,2、优秀的团队协作精神，良好的沟通协调及团队管理能力；,3、抗压能力强，适应出差；,4、6年以上工作经验，2年以上大型展馆主案策展经验。",深圳市杰尔斯展示股份有限公司,上市公司,150-500人,"家居/室内设计/装潢,公关/市场推广/会展",深圳市杰尔斯展示股份有限公司成立于1999年，于2015年8月12日成功挂牌新三版上市。公司致力于为政府和企业提供“充满魅力的空间制作”方案。其业务涉及城市展示馆、规划馆、博物馆、专题展览馆、企业展厅、数字会议中心、电影院线、房地产体验中心等项目的策划、设计和工程实施，不断探索各种类型公共空间与商业空间的价值创造。   作为中国大型创意文化产业领先企业，杰尔斯具备中国展览工程企业一级资质，装饰装修设计与工程资质，2017中国自主创新百强企业，中国经济建设具成长性企业、2014年深圳市中小型企业文化行业“最 佳 雇 主 ”称号等诸多资质与荣誉，同时拥有多项展示科技国家专利和软件著作权。杰尔斯汇聚极具有实力的卓越智囊团，通过与中国规划设计研究院、建筑设计院、国内高等艺术院校、著名设计大师、知名导演等专家定期沙龙研讨，不断将各行业的前沿创新，如策划创意、室内设计、多媒体互动技术、影视制作等带入空间展示，形成强大的增值力量。并于2013年成为中央美术学院设计文化与政策研究所研究实习基地。   公司多年来出色完成大量广东、海南、浙江、江苏、江西、福建、四川、北京等各地省、市、区政府展馆及大型国企、上市公司企业展厅项目，得到各级领导表彰，获得国际国内多项设计、工程类大奖。    企业愿景：成为最具创新力的国际化展示机构    企业宗旨：G I E S----杰出创意（Great Idea）、专业服务(Exceptional Service)    企业价值观：创新、包容、责任、分享    公司官网：www.gies.com.cn    公司招聘邮箱：gies_hr@gies.com.cn,12000.0,18000.0,15000.0,深圳-福田区,5-7年经验,本科
展厅展馆文案策划,"五险一金,员工旅游,专业培训,定期体检,绩效奖金,股票期权,弹性工作,周末双休,带薪年假,节日福利",文案/策划,"岗位职责：, ,任职要求：,      具有一定的审美；对新的互动科技有兴趣；",丝路视觉科技股份有限公司,上市公司,1000-5000人,影视/媒体/艺术/文化传播,"丝路数字视觉股份有限公司正式成立于2002年3月，现在已经发展为国内知名的数字视觉科技运用公司并相继成功成立了深圳、上海、北京、南京、青岛、广州、武汉、厦门、成都，以及迪拜办事处等国内、外分支机构，数字视觉营销中心，以及丝路数字视觉培训机构。公司目前拥有人才超过1800人，多数来自CG数码及影视行业之精英。深圳丝路数字视觉股份公司主要以三维技术为核心，融合多媒体手段在不同的科技领域进行实践并最终实现其运用价值。丝路起步于建筑设计领域，现有业务范围涉及建筑效果图设计、地产三维动画制作、建筑方案咨询、建筑表现可视化、影视广告、影视后期、多媒体整体解决方案、展览展示解决方案及CG教育等，并在工业设计、医疗机械设计、数字城市、CG游戏等领域积极创新。公司主要服务于房地产开发公司、城市规划、设计公司、建筑设计研究院、景观园林设计公司、医疗器械、汽车行业等。丝路的发展史是一个充满创新与激情的发展史。我们关注如何将技术上的优势转变成为客户的竞争价值，如何把公司发展中的积累变成推动行业发展的动力。从2001年起，丝路团队开始在CG领域的大胆探索与创新。在产品的研发上： 2001年丝路率先在国内推出手绘结合电脑处理的产品可视化尝试并得到市场上的普遍认可。2002年丝路又将客户的方案汇报加以多媒体手段进行重新包装而得到客户广泛的肯定和推广。今天，丝路进一步结合了虚拟现实、影像互动、多维立体表现、影视实拍等先进成熟的技术手段为我们的客户提供最为优化的全方位解决方案。2007年5月，丝路通过整合行业内多方资源与优势的方式实现了丝路品牌的再次提升，同时为行业的发展提供了可借鉴的操作模式。作为深圳市影视动画行业协会的常务理事单位，丝路一直为推动中国数字技术的发展和在国际大舞台上加强与外界的交流尽自己微薄的力量。丝路公司作为深圳影视动画企业代表参加了多界日本东京、法国昂西、阿联酋迪拜等地的国际动画节，在中外行业交流与互动发挥了积极的作用。2007年8月，丝路成立了针对数字视觉表现领域的培训机构，力求将自身在发展中的成功经验和技巧进行全面的普及与推广，旨在为企业自身培养良好的人力资源，也争取为社会培养更多的适用型人才。2008年11月，于深圳成立了专门针对数字视觉表现领域的专业制作机构""数字视觉营销中心""。从此，丝路在视觉表现领域内翻开全新的篇章。丝路将以""态度、创新、快乐、分享""的企业信念面对未来的机遇与挑战，并将扩大企业品牌价值、完善技术产品服务、提升客户竞争价值和为推动数字科技行业发展作为我们的目标，在数字科技领域的舞台上尽情演绎属于丝路的传奇！",7000.0,15000.0,11000.0,深圳,1年经验,本科
市场专员,"五险一金,交通补贴,弹性工作,绩效奖金,股票期权,14薪",市场企划专员,"1、负责制定市场活动方案；,2、负责市场活动线上、线下推广、公司产品、服务等内容产出，形式包括但不限于文章、海报、视频等；,3、负责维护各个推广渠道及合作沟通,4、与相关部门协同，推进市场推广工作，提升公司和产品知名度；,5、完成上级领导安排的其他工作。,① 专业背景：市场营销、传播学、策展、医药/生物等相关专业优先；,② 性格特点：自信、外向开朗，善于与乐于沟通；,③ 能力要求：文笔佳，擅长语言和文字表达和沟通，有面向企业的市场推广、文案策划、新媒体运营等相关工作经验优先。",北京医百科技有限公司,民营公司,150-500人,"互联网/电子商务,计算机软件",公司简介    北京医百科技有限公司成立于2016年，专注于深度垂直的toB药械企业营销数字化转型领域，利用自主研发的一站式SaaS云服务平台自动为企业生成专属的营销数字化转型平台，覆盖从科室会、卫星会到病例征集、手术示教等药械企业营销30多个应用场景，帮助企业沉淀内容、数据和医生、患者用户，长期复用，并插上互联网的翅膀进行低成本高效率的精准营销，在国家医改的大背景下，助力药械企业走进“合规、专属、高效、赋能”的医药营销3.0新时代。医百SaaS云服务平台上线一年来，已经签约服务辉瑞、住友、波科、杨森、田边、第一三共、双鹤、石药、齐鲁、信立泰、珍宝岛、四川科伦等120多家头部医药企业、器械公司，深受客户好评，处于行业领先地位。？    2017年中标中华医学会学术大会视频直播和基层医生远程培训平台；？    中关村高新技术企业，获批16份软件著作权，已经申报国家高新技术企业和“远程医疗影像通”硬件专利；？    2019年8月获得高瓴集团旗下医疗垂直基金惠每资本的A轮投资，2019年营业收入将超过1亿元。我们的使命：让医疗更有温度；我们的愿景：成为中国生命科学领域最有价值的平台。,10000.0,12000.0,11000.0,上海-徐汇区,3-4年经验,本科
项目研究员（美术馆）,"带薪年假,节日福利,专业培训,定期体检,工作餐,包住宿,7险一金,员工旅游,做五休二","报关与报检,美术编辑","岗位职责：,n 艺术展览策划及执行。,n 美术馆内展览及相关活动的策划执行。,工作内容：主要负责展览执行相关工作（如布展、撤展、日常展厅维护、艺术品维护及定期更换等内容），以及运输事宜（国内外运输）,任职要求,n 性别、年龄：性别不限，35岁以下,n 学历：本科以上学历,n 专业：艺术史、艺术管理或其他当代艺术相关专业，有相关国际物流运输经验者优先,n 工作经验：有相关布撤展经验（***有跨国际展览经验）；有相关美术馆工作经验优先,n 外语水平：很高的英语听说读写能力（同时掌握第二外语者优先）,n 熟练使用Office办公软件,n 善于团队协作，善于与艺术家沟通,n 对国内外当代艺术有浓厚兴趣，热爱艺术行业,n 积极进取，学习能力强，工作逻辑清晰，认真负责，抗压能力强,n 请准备中英文双语简历。",北京侨福置业有限公司,外资（非欧美）,500-1000人,"物业管理/商业中心,酒店/旅游","Parkview Green is unlike any other development in Beijing. Located in the middle of Beijing in the Central Business District Parkview Green is a potent symbol of a new way of thinking.Parkview Green is an intelligent building that sets new standards in both form and function. This vast urban pyramid enveloping four towers of office, retail and living space is effectively a world of its own. The building’s external glass and steel architecture not only fills it with light, it is also provides the structure for the building’s own microclimate. As well as making the building extremely energy-efficient the main benefit is around quality of lifeParkview Green’s use of innovative environmental technologies and appropriate building materials results in energy usage approx. 50% lower than that for other buildings similar in size. Parkview Green thus became the first integrated commercial project to be awarded LEED Green Building Rating System Platinum certification.雄踞北京中央商务区, 侨福芳草地与北京其它任何建筑项目皆迥然相异，将成为绿色新思维的象征性建筑。四座塔楼由巨大金字塔外形的环保罩所覆盖，形成独特的微型气候环境，可保护内部空间不受外部环境侵扰，既满足舒适度又高效存储热力能源，有效节能并降低能源足迹。通透的玻璃幕墙及钢架结构，良好的采光与自然通风，为写字楼租户、商场租户、顾客与酒店住户带来极为舒适的室内微型气候, 让您身处室内自在舒适，抱拥户外明媚蓝天与自然日光。侨福芳草地领先的绿色设计，为室内空气质量提供强有力地保证，创造出一个四季如春、舒适清新的绿色环境。Parkview Green芳草地利用创新的环保技术以及对建筑材料的斟酌使用，使得能源使用量为同等规模建筑标准的50%。从而成为中国***个获得绿色建筑评估体系LEED铂金级认证的综合性商业项目。E-mail:hr@parkviewgreen.com.cn",6000.0,8000.0,7000.0,北京,1年经验,本科
